timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1404321126907,5362,获取验证码,503,Service Temporarily Unavailable,现金会员 1-2,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,12,12,5362,1,1,PC-078
1404321127910,4624,获取验证码,503,Service Temporarily Unavailable,现金会员 1-4,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,13,13,4624,1,1,PC-078
1404321128410,4207,获取验证码,503,Service Temporarily Unavailable,现金会员 1-5,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,13,13,4206,1,1,PC-078
1404321128909,3875,获取验证码,503,Service Temporarily Unavailable,现金会员 1-6,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,13,13,3875,1,1,PC-078
1404321129412,3543,获取验证码,503,Service Temporarily Unavailable,现金会员 1-7,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,14,14,3543,1,1,PC-078
1404321129912,3119,获取验证码,503,Service Temporarily Unavailable,现金会员 1-8,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,14,14,3119,1,1,PC-078
1404321132913,9417,获取验证码,503,Service Temporarily Unavailable,现金会员 1-14,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,32,32,9417,1,1,PC-078
1404321132963,9865,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-7,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,33,33,9865,1,1,PC-078
1404321133413,12953,获取验证码,503,Service Temporarily Unavailable,现金会员 1-15,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,40,40,12953,1,1,PC-078
1404321134915,12687,获取验证码,503,Service Temporarily Unavailable,现金会员 1-18,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,43,43,12687,1,1,PC-078
1404321135415,12451,获取验证码,503,Service Temporarily Unavailable,现金会员 1-19,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,43,43,12451,1,1,PC-078
1404321135916,12247,获取验证码,503,Service Temporarily Unavailable,现金会员 1-20,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,44,44,12247,1,1,PC-078
1404321136411,11987,获取验证码,503,Service Temporarily Unavailable,现金会员 1-21,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,44,44,11987,1,1,PC-078
1404321136915,12257,获取验证码,503,Service Temporarily Unavailable,现金会员 1-22,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,46,46,12257,1,1,PC-078
1404321137415,12800,获取验证码,503,Service Temporarily Unavailable,现金会员 1-23,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,48,48,12800,1,1,PC-078
1404321127405,26113,获取验证码,503,Service Temporarily Unavailable,现金会员 1-3,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,55,55,26113,1,1,PC-078
1404321147869,16634,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-19,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,77,77,16633,1,1,PC-078
1404321133039,31642,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-8,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,77,77,31642,1,1,PC-078
1404321126408,38597,获取验证码,503,Service Temporarily Unavailable,现金会员 1-1,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,78,78,38597,1,1,PC-078
1404321130413,34612,获取验证码,503,Service Temporarily Unavailable,现金会员 1-9,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,78,78,34612,1,1,PC-078
1404321131413,33785,获取验证码,503,Service Temporarily Unavailable,现金会员 1-11,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,78,78,33785,1,1,PC-078
1404321132279,32962,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-2,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,78,78,32961,1,1,PC-078
1404321131914,33335,获取验证码,503,Service Temporarily Unavailable,现金会员 1-12,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,78,78,33335,1,1,PC-078
1404321130912,34348,获取验证码,503,Service Temporarily Unavailable,现金会员 1-10,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,78,78,34348,1,1,PC-078
1404321150220,15042,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-23,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,78,78,15042,1,1,PC-078
1404321150423,14841,获取验证码,503,Service Temporarily Unavailable,现金会员 1-49,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,78,78,14841,1,1,PC-078
1404321132412,34541,获取验证码,503,Service Temporarily Unavailable,现金会员 1-13,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,82,82,34541,1,1,PC-078
1404321132542,34432,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-4,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,82,82,34432,1,1,PC-078
1404321132625,34628,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-5,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,82,82,34628,1,1,PC-078
1404321147942,19966,获取验证码,503,Service Temporarily Unavailable,现金会员 1-44,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,83,83,19965,1,1,PC-078
1404321148166,19887,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-20,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,84,84,19887,1,1,PC-078
1404321148420,19649,获取验证码,503,Service Temporarily Unavailable,现金会员 1-45,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,84,84,19649,1,1,PC-078
1404321134415,33902,获取验证码,503,Service Temporarily Unavailable,现金会员 1-17,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,84,84,33902,1,1,PC-078
1404321148401,20019,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-21,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,84,84,20019,1,1,PC-078
1404321164432,4111,获取验证码,503,Service Temporarily Unavailable,现金会员 1-77,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,85,85,4111,1,1,PC-078
1404321164507,4059,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-19,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,85,85,4059,1,1,PC-078
1404321155427,13144,获取验证码,503,Service Temporarily Unavailable,现金会员 1-59,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,85,85,13143,1,1,PC-078
1404321164682,4055,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-8,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,85,85,4054,1,1,PC-078
1404321148923,20362,获取验证码,503,Service Temporarily Unavailable,现金会员 1-46,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,86,86,20362,1,1,PC-078
1404321164932,4415,获取验证码,503,Service Temporarily Unavailable,现金会员 1-78,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,86,86,4415,1,1,PC-078
1404321161931,7420,获取验证码,503,Service Temporarily Unavailable,现金会员 1-72,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,86,86,7420,1,1,PC-078
1404321155928,13433,获取验证码,503,Service Temporarily Unavailable,现金会员 1-60,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,86,86,13433,1,1,PC-078
1404321149176,20378,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-22,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,87,87,20378,1,1,PC-078
1404321149923,21457,获取验证码,503,Service Temporarily Unavailable,现金会员 1-48,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,90,90,21457,1,1,PC-078
1404321147420,24101,获取验证码,503,Service Temporarily Unavailable,现金会员 1-43,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,91,91,24100,1,1,PC-078
1404321137915,33856,获取验证码,503,Service Temporarily Unavailable,现金会员 1-24,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,91,91,33856,1,1,PC-078
1404321152923,18961,获取验证码,503,Service Temporarily Unavailable,现金会员 1-54,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,91,91,18961,1,1,PC-078
1404321153517,18370,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-3,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,91,91,18370,1,1,PC-078
1404321150924,20995,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-50,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,91,91,0,1,1,PC-078
1404321133912,38206,获取验证码,503,Service Temporarily Unavailable,现金会员 1-16,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,92,92,38206,1,1,PC-078
1404321154425,17691,获取验证码,503,Service Temporarily Unavailable,现金会员 1-57,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,92,92,17691,1,1,PC-078
1404321151423,20712,获取验证码,503,Service Temporarily Unavailable,现金会员 1-51,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,92,92,20712,1,1,PC-078
1404321146420,25718,获取验证码,503,Service Temporarily Unavailable,现金会员 1-41,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,92,92,25718,1,1,PC-078
1404321138414,33827,获取验证码,503,Service Temporarily Unavailable,现金会员 1-25,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,92,92,33827,1,1,PC-078
1404321147606,24635,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-18,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,92,92,24635,1,1,PC-078
1404321152424,20356,获取验证码,503,Service Temporarily Unavailable,现金会员 1-53,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,93,93,20356,1,1,PC-078
1404321138916,34380,获取验证码,503,Service Temporarily Unavailable,现金会员 1-26,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,94,94,34379,1,1,PC-078
1404321139417,33925,获取验证码,503,Service Temporarily Unavailable,现金会员 1-27,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,94,94,33925,1,1,PC-078
1404321139916,33488,获取验证码,503,Service Temporarily Unavailable,现金会员 1-28,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,94,94,33488,1,1,PC-078
1404321140416,33046,获取验证码,503,Service Temporarily Unavailable,现金会员 1-29,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,33046,1,1,PC-078
1404321140919,32543,获取验证码,503,Service Temporarily Unavailable,现金会员 1-30,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,32542,1,1,PC-078
1404321141419,32058,获取验证码,503,Service Temporarily Unavailable,现金会员 1-31,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,32057,1,1,PC-078
1404321141919,31568,获取验证码,503,Service Temporarily Unavailable,现金会员 1-32,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,31568,1,1,PC-078
1404321142336,31160,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-14,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,31160,1,1,PC-078
1404321142418,31086,获取验证码,503,Service Temporarily Unavailable,现金会员 1-33,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,31086,1,1,PC-078
1404321142834,30682,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-7,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,30682,1,1,PC-078
1404321142918,30601,获取验证码,503,Service Temporarily Unavailable,现金会员 1-34,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,30601,1,1,PC-078
1404321143417,30157,获取验证码,503,Service Temporarily Unavailable,现金会员 1-35,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,30157,1,1,PC-078
1404321168070,5501,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-45,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,5501,1,1,PC-078
1404321168054,5530,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-20,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,5530,1,1,PC-078
1404321143918,29716,获取验证码,503,Service Temporarily Unavailable,现金会员 1-36,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,29716,1,1,PC-078
1404321168311,5386,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-17,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,5386,1,1,PC-078
1404321162428,11283,获取验证码,503,Service Temporarily Unavailable,现金会员 1-73,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,11283,1,1,PC-078
1404321156428,17305,获取验证码,503,Service Temporarily Unavailable,现金会员 1-61,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,17305,1,1,PC-078
1404321168550,5211,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-77,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,5211,1,1,PC-078
1404321168574,5194,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-19,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,5194,1,1,PC-078
1404321168574,5194,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-59,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,5194,1,1,PC-078
1404321168746,5089,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-8,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,95,95,5089,1,1,PC-078
1404321168927,5033,获取验证码,503,Service Temporarily Unavailable,现金会员 1-86,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,96,96,5033,1,1,PC-078
1404321165932,8056,获取验证码,503,Service Temporarily Unavailable,现金会员 1-80,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,96,96,8056,1,1,PC-078
1404321171382,2877,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-48,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,96,96,2876,1,1,PC-078
1404321171434,2833,获取验证码,503,Service Temporarily Unavailable,现金会员 1-91,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,96,96,2833,1,1,PC-078
1404321168421,5848,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-21,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,96,96,5848,1,1,PC-078
1404321168427,5864,获取验证码,503,Service Temporarily Unavailable,现金会员 1-85,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,96,96,5863,1,1,PC-078
1404321171522,2789,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-43,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,96,96,2789,1,1,PC-078
1404321153425,21003,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-55,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,97,97,0,1,1,PC-078
1404321169356,5122,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-72,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,97,97,5122,1,1,PC-078
1404321169433,5046,获取验证码,503,Service Temporarily Unavailable,现金会员 1-87,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,97,97,5046,1,1,PC-078
1404321170934,3595,获取验证码,503,Service Temporarily Unavailable,现金会员 1-90,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,97,97,3595,1,1,PC-078
1404321171768,2802,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-24,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,97,97,2802,1,1,PC-078
1404321169365,5207,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-60,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,97,97,5207,1,1,PC-078
1404321144920,29806,获取验证码,503,Service Temporarily Unavailable,现金会员 1-38,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,97,97,29806,1,1,PC-078
1404321145420,29345,获取验证码,503,Service Temporarily Unavailable,现金会员 1-39,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,97,97,29345,1,1,PC-078
1404321169555,5224,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-22,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,97,97,5224,1,1,PC-078
1404321169354,5435,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-78,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,97,97,5435,1,1,PC-078
1404321171888,2903,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-54,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,97,97,2903,1,1,PC-078
1404321171890,2918,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-3,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,97,97,2918,1,1,PC-078
1404321171930,2902,获取验证码,503,Service Temporarily Unavailable,现金会员 1-92,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,97,97,2901,1,1,PC-078
1404321171920,2990,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-50,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,97,97,2990,1,1,PC-078
1404321172240,2741,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-18,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,2741,1,1,PC-078
1404321173290,1728,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-26,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,1728,1,1,PC-078
1404321173336,1706,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-27,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,1706,1,1,PC-078
1404321170432,4629,获取验证码,503,Service Temporarily Unavailable,现金会员 1-89,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,4629,1,1,PC-078
1404321173434,1641,获取验证码,503,Service Temporarily Unavailable,现金会员 1-95,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,1641,1,1,PC-078
1404321173458,1627,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-30,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,1627,1,1,PC-078
1404321173398,1687,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-28,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,1687,1,1,PC-078
1404321173458,1707,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-29,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,1707,1,1,PC-078
1404321173471,1765,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-31,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,1765,1,1,PC-078
1404321173481,1806,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-32,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,1806,1,1,PC-078
1404321173513,1779,验证验证码是否正确,503,Service Temporarily Unavailable,现金会员 1-7,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,1779,1,1,PC-078
1404321173501,1823,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-33,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,1823,1,1,PC-078
1404321173493,1836,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-14,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,1836,1,1,PC-078
1404321173516,1817,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-34,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,98,98,1817,1,1,PC-078
1404321145920,29637,获取验证码,503,Service Temporarily Unavailable,现金会员 1-40,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,99,99,29637,1,1,PC-078
1404321173734,2073,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-61,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,99,99,2073,1,1,PC-078
1404321173778,2177,登录,503,Service Temporarily Unavailable,现金会员 1-19,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,100,100,2177,1,1,PC-078
1404321146372,29630,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-15,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,100,100,29630,1,1,PC-078
1404321144420,31913,获取验证码,503,Service Temporarily Unavailable,现金会员 1-37,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,100,100,31913,1,1,PC-078
1404321154926,21614,获取验证码,503,Service Temporarily Unavailable,现金会员 1-58,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,101,101,21614,1,1,PC-078
1404321157424,19306,获取验证码,503,Service Temporarily Unavailable,现金会员 1-63,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,101,101,19306,1,1,PC-078
1404321158926,18188,获取验证码,503,Service Temporarily Unavailable,现金会员 1-66,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,102,102,18188,1,1,PC-078
1404321149423,27829,获取验证码,503,Service Temporarily Unavailable,现金会员 1-47,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,102,102,27828,1,1,PC-078
1404321156930,21001,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-62,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,104,104,0,1,1,PC-078
1404321162930,15757,获取验证码,503,Service Temporarily Unavailable,现金会员 1-74,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,105,105,15757,1,1,PC-078
1404321161430,17262,获取验证码,503,Service Temporarily Unavailable,现金会员 1-71,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,105,105,17262,1,1,PC-078
1404321151925,26773,获取验证码,503,Service Temporarily Unavailable,现金会员 1-52,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,105,105,26773,1,1,PC-078
1404321160428,18276,获取验证码,503,Service Temporarily Unavailable,现金会员 1-69,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,105,105,18276,1,1,PC-078
1404321157926,21000,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-64,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,106,106,0,1,1,PC-078
1404321132792,47281,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-6,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,108,108,47281,1,1,PC-078
1404321164998,15078,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-1,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,108,108,15078,1,1,PC-078
1404321146922,33441,获取验证码,503,Service Temporarily Unavailable,现金会员 1-42,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,108,108,33441,1,1,PC-078
